id,timestamp,event_type,values,game_id
47986473,2023-02-27 03:12:01.991+00,reserveMaiden,"{1750,740,5}",645875
47986474,2023-02-27 03:12:02.355+00,playerKill,"{873,699,1,6,Soldier}",645875
47986475,2023-02-27 03:12:02.62+00,blessMaiden,"{960,700,Red}",645875
47986476,2023-02-27 03:12:02.653+00,blessMaiden,"{1220,260,Blue}",645875
47986477,2023-02-27 03:12:02.722+00,berryDeposit,"{170,110,3}",645875
47986478,2023-02-27 03:12:03.051+00,carryFood,{4},645875
47986480,2023-02-27 03:12:03.58+00,carryFood,{10},645875
47986481,2023-02-27 03:12:04.574+00,blessMaiden,"{1220,260,Red}",645875
47986482,2023-02-27 03:12:04.608+00,carryFood,{9},645875
47986483,2023-02-27 03:12:04.776+00,getOnSnail,"{960,491,10}",645875
47986484,2023-02-27 03:12:04.942+00,carryFood,{8},645875
47986485,2023-02-27 03:12:05.073+00,useMaiden,"{1750,740,maiden_speed,5}",645875
47986486,2023-02-27 03:12:05.235+00,getOffSnail,"{972,491,"""",10}",645875
47986487,2023-02-27 03:12:05.342+00,blessMaiden,"{1750,740,Blue}",645875
47986488,2023-02-27 03:12:06.841+00,blessMaiden,"{170,740,Blue}",645875
47986489,2023-02-27 03:12:07.308+00,blessMaiden,"{700,260,Red}",645875
47986490,2023-02-27 03:12:07.373+00,getOnSnail,"{972,491,10}",645875
47986491,2023-02-27 03:12:07.405+00,snailEat,"{972,491,10,5}",645875
47986492,2023-02-27 03:12:07.573+00,carryFood,{6},645875
47986493,2023-02-27 03:12:08.135+00,berryDeposit,"{170,83,9}",645875
47986494,2023-02-27 03:12:08.202+00,reserveMaiden,"{170,740,8}",645875
47986495,2023-02-27 03:12:08.204+00,carryFood,{3},645875
47986498,2023-02-27 03:12:09.128+00,playerKill,"{1024,471,10,5,Worker}",645875
47986499,2023-02-27 03:12:09.263+00,getOffSnail,"{975,491,"""",10}",645875
47986500,2023-02-27 03:12:09.264+00,playerKill,"{975,491,1,10,Worker}",645875
47986501,2023-02-27 03:12:11.018+00,playerKill,"{919,394,1,6,Worker}",645875
47986502,2023-02-27 03:12:11.248+00,useMaiden,"{170,740,maiden_speed,8}",645875
47986503,2023-02-27 03:12:11.36+00,playerKill,"{971,430,1,4,Worker}",645875
47986504,2023-02-27 03:12:11.714+00,blessMaiden,"{700,260,Blue}",645875
47986506,2023-02-27 03:12:12.944+00,playerKill,"{405,218,2,3,Worker}",645875
47986508,2023-02-27 03:12:13.837+00,blessMaiden,"{700,260,Red}",645875
47986509,2023-02-27 03:12:13.838+00,carryFood,{8},645875
47986510,2023-02-27 03:12:13.968+00,carryFood,{9},645875
47986512,2023-02-27 03:12:14.829+00,carryFood,{5},645875
47986513,2023-02-27 03:12:15.157+00,carryFood,{10},645875
47986514,2023-02-27 03:12:15.288+00,reserveMaiden,"{1750,740,10}",645875
47986515,2023-02-27 03:12:15.917+00,getOnSnail,"{975,491,8}",645875
47986516,2023-02-27 03:12:16.579+00,reserveMaiden,"{1220,260,5}",645875
47986517,2023-02-27 03:12:16.743+00,carryFood,{6},645875
47986520,2023-02-27 03:12:18.335+00,useMaiden,"{1750,740,maiden_speed,10}",645875
47986521,2023-02-27 03:12:18.372+00,carryFood,{4},645875
47986523,2023-02-27 03:12:18.738+00,carryFood,{3},645875
47986525,2023-02-27 03:12:18.898+00,glance,"{460,199,6,7}",645875
47986526,2023-02-27 03:12:19.395+00,glance,"{380,178,2,9}",645875
47986528,2023-02-27 03:12:19.665+00,useMaiden,"{1220,260,maiden_wings,5}",645875
47986529,2023-02-27 03:12:20.08+00,glance,"{513,367,4,7}",645875
47986530,2023-02-27 03:12:20.542+00,glance,"{364,175,2,7}",645875
47986531,2023-02-27 03:12:20.898+00,glance,"{508,181,4,1}",645875
47986532,2023-02-27 03:12:21.495+00,glance,"{309,63,6,9}",645875
47986533,2023-02-27 03:12:21.63+00,carryFood,{10},645875
47986534,2023-02-27 03:12:22.123+00,glance,"{242,20,6,3}",645875
47986535,2023-02-27 03:12:22.161+00,getOffSnail,"{1145,491,"""",8}",645875
47986536,2023-02-27 03:12:22.163+00,playerKill,"{1145,491,5,8,Worker}",645875
47986537,2023-02-27 03:12:22.192+00,playerKill,"{280,20,2,3,Worker}",645875
47986538,2023-02-27 03:12:22.738+00,berryKickIn,"{141,124,2,False}",645875
47986540,2023-02-27 03:12:23.863+00,glance,"{324,175,2,1}",645875
47986541,2023-02-27 03:12:23.929+00,glance,"{211,20,9,6}",645875
47986545,2023-02-27 03:12:24.794+00,playerKill,"{92,31,7,6,Worker}",645875
47986546,2023-02-27 03:12:24.892+00,playerKill,"{157,40,2,9,Worker}",645875
47986547,2023-02-27 03:12:25.656+00,playerKill,"{252,121,1,2,Queen}",645875
47986548,2023-02-27 03:12:25.657+00,victory,"{Gold,military}",645875
47986206,2023-02-27 03:10:03.181+00,mapstart,"{map_night,False,0,False,17.26}",645874
47986207,2023-02-27 03:10:03.225+00,spawn,"{1,False}",645874
47986208,2023-02-27 03:10:03.226+00,spawn,"{2,False}",645874
47986209,2023-02-27 03:10:03.226+00,playernames,"{"""","""","""","""","""","""","""","""","""",""""}",645874
47986211,2023-02-27 03:10:04.312+00,spawn,"{3,False}",645874
47986219,2023-02-27 03:10:10.081+00,spawn,"{10,True}",645874
47986225,2023-02-27 03:10:12.108+00,spawn,"{4,True}",645874
47986226,2023-02-27 03:10:12.178+00,gamestart,"{map_night,False,0,False,17.26}",645874
47986229,2023-02-27 03:10:13.293+00,blessMaiden,"{1750,740,Red}",645874
47986230,2023-02-27 03:10:13.537+00,carryFood,{3},645874
47986233,2023-02-27 03:10:14.199+00,reserveMaiden,"{1750,740,3}",645874
47986239,2023-02-27 03:10:15.179+00,spawn,"{6,False}",645874
47986240,2023-02-27 03:10:15.209+00,spawn,"{8,False}",645874
