id,timestamp,event_type,values,game_id
17336841,2022-05-23 02:23:45.244+00,playerKill,"{1579,20,8,9,Worker}",372831
17336843,2022-05-23 02:23:45.308+00,glance,"{389,415,1,2}",372831
17336852,2022-05-23 02:23:47.561+00,playerKill,"{600,21,6,1,Queen}",372831
17336864,2022-05-23 02:23:49.78+00,playerKill,"{1030,438,6,5,Worker}",372831
17336867,2022-05-23 02:23:50.076+00,carryFood,{9},372831
17336868,2022-05-23 02:23:50.31+00,berryDeposit,"{118,125,10}",372831
17336877,2022-05-23 02:23:52.58+00,berryDeposit,"{1703,90,7}",372831
17336878,2022-05-23 02:23:52.712+00,blessMaiden,"{1220,260,Red}",372831
17336882,2022-05-23 02:23:53.243+00,playerKill,"{1226,377,1,6,Soldier}",372831
17336886,2022-05-23 02:23:55.562+00,glance,"{1633,21,8,9}",372831
17336908,2022-05-23 02:24:00.302+00,reserveMaiden,"{960,700,5}",372831
17336911,2022-05-23 02:24:00.667+00,carryFood,{8},372831
17336913,2022-05-23 02:24:00.766+00,playerKill,"{802,620,1,10,Worker}",372831
17336914,2022-05-23 02:24:00.899+00,carryFood,{7},372831
17336922,2022-05-23 02:24:02.39+00,carryFood,{9},372831
17336923,2022-05-23 02:24:02.522+00,blessMaiden,"{700,260,Red}",372831
17336935,2022-05-23 02:24:05.338+00,carryFood,{10},372831
17336943,2022-05-23 02:24:06.43+00,useMaiden,"{960,700,maiden_wings,7}",372831
17336182,2022-05-23 02:22:18.457+00,glance,"{180,260,9,10}",372831
17336183,2022-05-23 02:22:18.854+00,blessMaiden,"{1220,260,Blue}",372831
17336184,2022-05-23 02:22:18.954+00,useMaiden,"{170,740,maiden_speed,6}",372831
17336185,2022-05-23 02:22:19.251+00,useMaiden,"{1750,740,maiden_speed,5}",372831
17336186,2022-05-23 02:22:19.384+00,glance,"{382,200,1,10}",372831
17336304,2022-05-23 02:22:30.906+00,berryKickIn,"{1690,163,1,True}",372831
17336398,2022-05-23 02:22:43.642+00,getOnSnail,"{1036,491,9}",372831
17336437,2022-05-23 02:22:48.271+00,playerKill,"{1056,491,8,9,Worker}",372831
17336474,2022-05-23 02:22:52.495+00,carryFood,{10},372831
17336475,2022-05-23 02:22:52.542+00,blessMaiden,"{1750,740,Red}",372831
17336476,2022-05-23 02:22:53.358+00,blessMaiden,"{700,260,Blue}",372831
17336477,2022-05-23 02:22:53.409+00,getOnSnail,"{1056,491,9}",372831
17336975,2022-05-23 02:24:11.347+00,carryFood,{9},372831
17336977,2022-05-23 02:24:12.506+00,carryFood,{10},372831
17336978,2022-05-23 02:24:12.706+00,reserveMaiden,"{1750,740,6}",372831
17336983,2022-05-23 02:24:13.335+00,carryFood,{7},372831
17336984,2022-05-23 02:24:13.401+00,blessMaiden,"{1220,260,Red}",372831
17336986,2022-05-23 02:24:13.568+00,blessMaiden,"{960,700,Blue}",372831
17336988,2022-05-23 02:24:13.964+00,glance,"{1436,415,5,4}",372831
17336991,2022-05-23 02:24:15.358+00,playerKill,"{1798,260,4,9,Worker}",372831
17336992,2022-05-23 02:24:15.406+00,glance,"{493,413,8,3}",372831
17336993,2022-05-23 02:24:15.52+00,glance,"{1786,363,4,7}",372831
17336994,2022-05-23 02:24:15.785+00,useMaiden,"{1750,740,maiden_speed,6}",372831
17336997,2022-05-23 02:24:16.316+00,blessMaiden,"{700,260,Blue}",372831
17337088,2022-05-23 02:24:30.646+00,glance,"{945,360,9,6}",372831
17337089,2022-05-23 02:24:30.978+00,playerKill,"{906,387,2,9,Worker}",372831
17337092,2022-05-23 02:24:31.146+00,gameend,"{map_night,False,137.043,False}",372831
17337095,2022-05-23 02:24:31.194+00,victory,"{Blue,economic}",372831
17336479,2022-05-23 02:22:54.15+00,getOffSnail,"{1072,491,"""",9}",372831
17336481,2022-05-23 02:22:54.25+00,reserveMaiden,"{170,740,7}",372831
17336482,2022-05-23 02:22:54.415+00,playerKill,"{1104,570,8,9,Worker}",372831
17336486,2022-05-23 02:22:54.847+00,carryFood,{5},372831
17336489,2022-05-23 02:22:54.913+00,playerKill,"{357,930,2,3,Soldier}",372831
17336490,2022-05-23 02:22:54.961+00,blessMaiden,"{1220,260,Red}",372831
17336495,2022-05-23 02:22:55.643+00,reserveMaiden,"{1750,740,5}",372831
17336512,2022-05-23 02:22:59.592+00,getOnSnail,"{1072,491,9}",372831
17336520,2022-05-23 02:23:00.031+00,getOffSnail,"{1081,491,"""",9}",372831
17336521,2022-05-23 02:23:00.085+00,playerKill,"{1081,491,8,9,Worker}",372831
17336522,2022-05-23 02:23:00.085+00,carryFood,{3},372831
17336533,2022-05-23 02:23:02.682+00,playerKill,"{1294,740,2,5,Worker}",372831
17336714,2022-05-23 02:23:26.694+00,blessMaiden,"{960,700,Red}",372831
17336715,2022-05-23 02:23:26.742+00,reserveMaiden,"{960,700,3}",372831
17336759,2022-05-23 02:23:31.657+00,blessMaiden,"{960,700,Blue}",372831
17336760,2022-05-23 02:23:31.724+00,berryDeposit,"{124,132,10}",372831
17336762,2022-05-23 02:23:31.857+00,berryDeposit,"{1788,109,7}",372831
17336763,2022-05-23 02:23:31.906+00,carryFood,{9},372831
17336855,2022-05-23 02:23:47.793+00,blessMaiden,"{700,260,Blue}",372831
17336856,2022-05-23 02:23:47.892+00,carryFood,{10},372831
17336857,2022-05-23 02:23:48.059+00,carryFood,{5},372831
17336888,2022-05-23 02:23:56.157+00,playerKill,"{1676,70,1,8,Soldier}",372831
17336895,2022-05-23 02:23:57.484+00,berryDeposit,"{1807,97,9}",372831
17336897,2022-05-23 02:23:57.681+00,carryFood,{5},372831
17336898,2022-05-23 02:23:57.781+00,carryFood,{6},372831
17336901,2022-05-23 02:23:58.444+00,carryFood,{10},372831
17336902,2022-05-23 02:23:58.645+00,blessMaiden,"{1220,260,Blue}",372831
17336906,2022-05-23 02:23:59.838+00,blessMaiden,"{960,700,Red}",372831
17336924,2022-05-23 02:24:02.82+00,berryDeposit,"{184,109,6}",372831
17336928,2022-05-23 02:24:03.351+00,useMaiden,"{960,700,maiden_wings,5}",372831
17336929,2022-05-23 02:24:03.392+00,reserveMaiden,"{960,700,7}",372831
17336930,2022-05-23 02:24:03.582+00,reserveMaiden,"{1220,260,8}",372831
17336932,2022-05-23 02:24:04.244+00,blessMaiden,"{960,700,Blue}",372831
17336946,2022-05-23 02:24:06.477+00,berryDeposit,"{1741,109,9}",372831
17336947,2022-05-23 02:24:06.63+00,useMaiden,"{1220,260,maiden_wings,8}",372831
17336948,2022-05-23 02:24:06.877+00,berryDeposit,"{185,132,10}",372831
17336959,2022-05-23 02:24:08.533+00,carryFood,{6},372831
17336960,2022-05-23 02:24:08.667+00,playerKill,"{1015,504,8,7,Soldier}",372831
17336969,2022-05-23 02:24:09.859+00,glance,"{1187,755,1,6}",372831
17336974,2022-05-23 02:24:10.95+00,blessMaiden,"{960,700,Red}",372831
17337001,2022-05-23 02:24:16.711+00,playerKill,"{437,170,8,3,Soldier}",372831
17337007,2022-05-23 02:24:17.905+00,berryDeposit,"{167,117,10}",372831
17337008,2022-05-23 02:24:18.037+00,carryFood,{6},372831
17337011,2022-05-23 02:24:18.501+00,berryDeposit,"{1808,117,7}",372831
17337013,2022-05-23 02:24:18.898+00,playerKill,"{1895,599,4,5,Soldier}",372831
17337017,2022-05-23 02:24:20.357+00,carryFood,{9},372831
17337020,2022-05-23 02:24:20.755+00,blessMaiden,"{1220,260,Blue}",372831
17337022,2022-05-23 02:24:21.419+00,playerKill,"{73,260,4,9,Worker}",372831
17337025,2022-05-23 02:24:22.179+00,carryFood,{3},372831
17337026,2022-05-23 02:24:22.909+00,glance,"{769,870,10,3}",372831
17337027,2022-05-23 02:24:23.106+00,blessMaiden,"{700,260,Red}",372831
17337028,2022-05-23 02:24:23.305+00,berryDeposit,"{230,100,6}",372831
17337030,2022-05-23 02:24:24.167+00,carryFood,{7},372831
17337034,2022-05-23 02:24:25.125+00,carryFood,{10},372831
17337040,2022-05-23 02:24:25.755+00,glance,"{1019,456,2,3}",372831
